当社は京都大学と産学連携の包括連携協定を結んでいます	We have concluded the Comprehensive Partnership Agreement with Kyoto University on industry-university cooperation.
ようやく努力が実を結ぶ	Our efforts will finally bear fruit.
当社は、米系航空会社の中では唯一、東京と４つのアメリカ主要都市を結んでいます	We are the only American airline which has routes between Tokyo and four major cities in the U.S.
左右の上と下に紐をつけ前で結びます	Attach the string to the top and bottom of both sides and tie it in the front.
本当に目から鱗が落ちました	I really saw the light.
すっかり木の葉が落ちました	All the leaves have fallen.
リノリウムの床に涙が一滴落ちた	A teardrop fell on the linoleum floor.
彼女がやがて男と恋に落ちる	She'll fall in love with a man one of these days.
急に車のスピードが落ちた	The car slowed down all of sudden.
それが腑に落ちない	That doesn't sound right to me.
誰もが思わず驚きの声をあげる	Everyone let out a surprised sound. 
カップルの男が怒声をあげた	The man in the couple was yelling.
もう体が悲鳴をあげた	My body was already screaming.
着実に需要の取り込みに成果をあげる	We produce steadily to accommodate demands.
それが特にあざの治療に効果をあげています	It is especially effective for the mole removal treatment.
彼がXを二つ例にあげました	He cited two examples among X.
以下に例を２つあげます	I will give you two examples below.
山田の声に男がゆっくり顔をあげた	When the man heard Mr. Yamada's voice, he slowly lifted his head.
それが一定の条件を満たす	It fulfills certain conditions.
彼が一定の要件を満たす	He meets certain requirements.
その思いが再び私の心を満たした	That thought filled my mind again.
彼はどんな手段を使っても自分の欲求を満たそうとします	He uses any means to try to satisfy his own desires.
彼が商品を７掛けの価格で販売する	He sells the product at 30 percent off.
彼が店内で４０種類の製品を販売します	He sells 40 kinds of products at the store.
彼が視覚障害関連の便利グッズを販売します	He sells useful goods for the visually impaired.
そのような人が周りにいっぱい居ました	There are a lot of people like that around.
あそこにもそんな奴が１人居た	Such person was there too.
彼女がいつの間にか家の中に居る	She was in the house before I knew it.
彼がずっと家に居る	He stays at home all the time.
そのような人が、現在、日本に５０万人居る	Nowadays, there are 500,000 people like that in Japan.
酒蔵見学に毎年多くの人が訪れます	Every year, many people visit sake breweries.
桜祭りには市内外から多くの観光客が訪れる	Many people in and around the city have come to see the cherry blossom festival.
多くのファンがゆかりの地を訪れます	A lot of fans visit the places associated with it.
毎年、多くの外国人が日本を訪れます	Many foreigners visit Japan every year.
